Data	Abertura	Máxima	Mínima	Fechamento
31/05/2022	4,29	4,32	4,22	4,22
30/05/2022	4,39	4,60	4,21	4,23
27/05/2022	4,43	4,45	4,30	4,30
26/05/2022	4,40	4,55	4,30	4,40
25/05/2022	4,73	4,77	4,46	4,46
24/05/2022	4,89	4,89	4,65	4,72
23/05/2022	4,99	5,13	4,81	4,90
20/05/2022	5,00	5,19	4,79	4,97
19/05/2022	4,67	4,99	4,61	4,89
18/05/2022	5,07	5,14	4,67	4,70
17/05/2022	5,27	5,48	4,95	5,05
16/05/2022	5,00	5,40	5,00	5,10
13/05/2022	4,98	5,25	4,87	4,99
12/05/2022	4,37	4,70	4,24	4,65
11/05/2022	4,30	4,67	4,30	4,43
10/05/2022	4,16	4,44	4,10	4,38
09/05/2022	4,27	4,28	4,01	4,09
06/05/2022	4,59	4,67	4,30	4,30
05/05/2022	4,86	4,87	4,61	4,64
04/05/2022	4,79	5,05	4,59	5,02
03/05/2022	4,86	4,94	4,70	4,80
02/05/2022	5,10	5,15	4,73	4,84
29/04/2022	5,40	5,54	5,07	5,10
28/04/2022	5,21	5,45	5,10	5,38
27/04/2022	5,40	5,46	5,17	5,17
26/04/2022	5,51	5,62	5,26	5,28
25/04/2022	5,69	5,69	5,44	5,62
22/04/2022	5,69	5,81	5,50	5,71
20/04/2022	6,15	6,17	5,74	5,77
19/04/2022	5,60	6,19	5,55	6,19
18/04/2022	5,54	5,82	5,53	5,63
14/04/2022	5,53	5,60	5,37	5,41
13/04/2022	5,56	5,66	5,47	5,54
12/04/2022	6,18	6,18	5,42	5,48
11/04/2022	6,08	6,22	5,98	6,01
08/04/2022	6,26	6,29	5,98	6,17
07/04/2022	6,26	6,36	6,14	6,29
06/04/2022	6,54	6,56	6,06	6,20
05/04/2022	7,21	7,34	6,74	6,76
04/04/2022	7,33	7,47	7,13	7,32
01/04/2022	6,91	7,38	6,89	7,35
31/03/2022	6,91	7,15	6,78	6,82
30/03/2022	6,96	7,19	6,84	6,91
29/03/2022	7,08	7,47	6,94	7,00
28/03/2022	7,01	7,18	6,60	6,82
25/03/2022	7,00	7,03	6,62	6,90
24/03/2022	6,22	6,85	6,18	6,82
23/03/2022	6,07	6,37	5,98	6,16
22/03/2022	5,93	6,26	5,93	6,12
21/03/2022	6,39	6,39	5,82	5,85
18/03/2022	5,86	6,45	5,82	6,38
17/03/2022	5,47	5,92	5,40	5,92
16/03/2022	5,25	5,59	5,14	5,55
15/03/2022	5,14	5,22	4,96	5,07
14/03/2022	5,57	5,67	5,17	5,17
11/03/2022	5,88	5,99	5,46	5,49
10/03/2022	6,02	6,02	5,59	5,75
09/03/2022	5,54	6,30	5,54	6,22
08/03/2022	5,75	5,84	5,30	5,42
07/03/2022	6,23	6,24	5,52	5,58
04/03/2022	6,60	6,65	6,16	6,25
03/03/2022	6,60	6,92	6,52	6,61
02/03/2022	6,80	6,83	6,39	6,59
25/02/2022	6,76	6,97	6,56	6,76
24/02/2022	6,53	6,88	6,30	6,75
23/02/2022	8,03	8,28	7,07	7,08
22/02/2022	8,60	8,81	7,94	7,95
21/02/2022	9,16	9,17	8,68	8,75
18/02/2022	9,28	9,66	8,82	8,97
17/02/2022	9,30	9,72	9,06	9,27
16/02/2022	9,35	9,51	8,94	9,43
15/02/2022	8,77	9,48	8,75	9,40
14/02/2022	8,13	8,77	8,08	8,77
11/02/2022	8,26	8,55	7,96	8,21
10/02/2022	8,68	8,81	8,18	8,20
09/02/2022	8,48	8,75	8,20	8,58
08/02/2022	7,77	8,57	7,67	8,48
07/02/2022	7,74	8,02	7,58	7,77
04/02/2022	7,97	7,99	7,45	7,74
03/02/2022	8,55	8,69	7,78	7,89
02/02/2022	9,44	9,63	8,36	8,49
01/02/2022	8,58	9,33	8,58	9,33
31/01/2022	8,26	8,65	8,13	8,53
28/01/2022	8,49	8,71	8,18	8,22
27/01/2022	8,14	8,78	8,14	8,56
26/01/2022	7,96	8,48	7,94	8,01
25/01/2022	7,85	8,03	7,56	7,83
24/01/2022	8,28	8,47	7,53	7,85
21/01/2022	8,37	8,85	8,01	8,41
20/01/2022	7,49	8,67	7,44	8,42
19/01/2022	7,07	7,65	6,97	7,50
18/01/2022	7,62	7,69	6,93	6,94
17/01/2022	7,83	8,07	7,70	7,75
14/01/2022	7,44	8,07	6,95	7,97
13/01/2022	8,47	8,47	7,35	7,39
12/01/2022	8,49	8,90	8,17	8,24
11/01/2022	8,28	8,63	7,99	8,49
10/01/2022	8,78	8,88	7,98	8,28
07/01/2022	7,89	9,10	7,68	8,95
06/01/2022	7,79	8,10	7,58	7,89
05/01/2022	8,08	8,44	7,28	7,75
04/01/2022	9,24	9,47	7,95	8,15
03/01/2022	9,48	9,88	9,17	9,27
30/12/2021	9,19	9,62	9,11	9,38
29/12/2021	9,63	9,73	9,12	9,18
28/12/2021	9,53	9,74	9,35	9,55
27/12/2021	9,45	9,67	9,34	9,66
23/12/2021	9,38	9,64	9,20	9,52
22/12/2021	9,18	9,63	9,14	9,43
21/12/2021	9,65	9,74	9,08	9,19
20/12/2021	9,78	10,01	9,46	9,52
17/12/2021	10,66	10,66	9,79	9,89
16/12/2021	11,93	12,12	10,68	10,77
15/12/2021	11,47	11,87	10,89	11,79
14/12/2021	12,44	12,81	11,28	11,36
13/12/2021	12,37	13,59	12,24	12,30
10/12/2021	12,12	12,97	12,12	12,58
09/12/2021	12,57	13,23	11,79	11,98
08/12/2021	12,23	12,81	12,21	12,58
07/12/2021	11,05	12,64	11,05	12,44
06/12/2021	10,94	11,33	10,88	10,95
03/12/2021	11,09	11,53	10,67	10,94
02/12/2021	11,48	11,57	10,79	10,98
01/12/2021	12,37	12,79	11,13	11,23
30/11/2021	12,47	13,00	11,77	12,03
29/11/2021	12,21	13,07	11,97	12,58
26/11/2021	11,80	11,93	11,30	11,89
25/11/2021	12,07	12,77	12,04	12,27
24/11/2021	11,45	12,29	11,08	11,81
23/11/2021	11,79	12,19	10,69	11,52
22/11/2021	13,42	13,76	11,64	11,64
19/11/2021	12,89	13,95	12,44	13,42
18/11/2021	13,28	13,66	12,79	12,89
17/11/2021	14,37	14,66	12,94	13,18
16/11/2021	15,12	15,26	13,75	14,23
12/11/2021	15,16	15,87	14,39	15,00
11/11/2021	14,95	15,90	14,51	15,20
10/11/2021	13,97	15,50	13,94	14,38
09/11/2021	14,37	14,54	13,53	13,97
08/11/2021	15,06	15,06	13,88	13,89
05/11/2021	14,47	15,31	14,32	15,07
04/11/2021	14,52	14,84	13,80	14,26
03/11/2021	13,52	14,87	13,44	14,42
01/11/2021	11,69	13,80	11,61	13,51
29/10/2021	13,02	13,17	11,55	11,55
28/10/2021	13,05	13,60	12,63	13,00
27/10/2021	13,22	13,85	12,81	13,03
26/10/2021	13,48	13,59	12,77	13,06
25/10/2021	13,27	14,16	13,09	13,67
22/10/2021	14,17	14,17	12,16	13,06
